datetime,portfolio_value,cash,return
2021-03-30 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-03-31 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-01 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-02 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-05 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-06 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-07 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-08 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-09 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-10 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-12 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-13 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-14 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-15 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-16 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-17 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-19 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-20 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-21 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-22 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-23 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-24 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-26 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-27 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-28 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-29 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-04-30 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-01 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-03 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-04 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-05 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-06 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-07 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-08 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-10 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-11 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-12 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-13 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-14 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-15 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-17 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-18 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-19 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-20 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-21 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-22 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-24 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-25 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-26 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-27 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-28 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-05-29 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-01 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-02 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-03 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-04 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-05 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-07 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-08 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-09 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-10 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-11 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-12 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-14 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-15 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-16 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-17 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-18 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-19 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-21 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-22 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-23 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-24 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-25 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-26 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-28 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-29 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-06-30 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-01 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-02 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-03 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-06 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-07 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-08 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-09 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-10 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-12 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-13 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-14 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-15 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-16 09:30:00-04:00,163625.6337860107,163625.6337860107,0.0
2021-07-17 09:30:00-04:00,163625.6337860107,245595.5156219482,0.0
2021-07-19 09:30:00-04:00,165567.67699890133,245595.5156219482,0.011868820110609413
2021-07-20 09:30:00-04:00,164315.59631042476,245595.5156219482,-0.007562349796602308
2021-07-21 09:30:00-04:00,163864.3974578857,245595.5156219482,-0.002745928339551229
2021-07-22 09:30:00-04:00,163341.7576873779,245595.5156219482,-0.0031894650614520126
2021-07-23 09:30:00-04:00,163341.7576873779,245595.5156219482,0.0
2021-07-24 09:30:00-04:00,163341.7576873779,245595.5156219482,0.0
2021-07-26 09:30:00-04:00,162892.43493347164,245595.5156219482,-0.0027508137555750656
2021-07-27 09:30:00-04:00,162935.67699890133,245595.5156219482,0.0002654639268382386
2021-07-28 09:30:00-04:00,162909.35424499508,245595.5156219482,-0.0001615530397706122
2021-07-29 09:30:00-04:00,163268.43493347164,245595.5156219482,0.0022041747703238634
2021-07-30 09:30:00-04:00,163268.43493347164,245595.5156219482,0.0
2021-07-31 09:30:00-04:00,163268.43493347164,245595.5156219482,0.0
2021-08-02 09:30:00-04:00,163168.79516296383,245595.5156219482,-0.0006102818989378589
2021-08-03 09:30:00-04:00,162916.8758514404,245595.5156219482,-0.0015439184390118044
2021-08-04 09:30:00-04:00,162834.155392456,245595.5156219482,-0.0005077464108740326
2021-08-05 09:30:00-04:00,162480.71447448726,245595.5156219482,-0.00217055762727969
2021-08-06 09:30:00-04:00,162480.71447448726,245595.5156219482,0.0
2021-08-07 09:30:00-04:00,162480.71447448726,245595.5156219482,0.0
2021-08-09 09:30:00-04:00,162384.83837585445,245595.5156219482,-0.0005900767912235816
2021-08-10 09:30:00-04:00,162157.35424499508,245595.5156219482,-0.0014008951398087888
2021-08-11 09:30:00-04:00,162194.95653991695,245595.5156219482,0.0002318876938820491
2021-08-12 09:30:00-04:00,161824.59631042476,245595.5156219482,-0.002283426300009772
2021-08-13 09:30:00-04:00,161824.59631042476,245595.5156219482,0.0
2021-08-14 09:30:00-04:00,161824.59631042476,245595.5156219482,0.0
2021-08-16 09:30:00-04:00,162078.3974578857,245595.5156219482,0.0015683718868921837
2021-08-17 09:30:00-04:00,162319.0372283935,245595.5156219482,0.0014847121780701134
2021-08-18 09:30:00-04:00,163576.7576873779,245595.5156219482,0.007748447011884929
2021-08-19 09:30:00-04:00,162832.2735565185,245595.5156219482,-0.004551283088042424
2021-08-20 09:30:00-04:00,162832.2735565185,245595.5156219482,0.0
2021-08-21 09:30:00-04:00,162832.2735565185,245595.5156219482,0.0
2021-08-23 09:30:00-04:00,161377.155392456,245595.5156219482,-0.008936300723931367
2021-08-24 09:30:00-04:00,161339.55309753414,245595.5156219482,-0.00023300878510612577
2021-08-25 09:30:00-04:00,161256.83837585445,245595.5156219482,-0.0005126747910952911
2021-08-26 09:30:00-04:00,161536.95653991695,245595.5156219482,0.0017370932413396378
2021-08-27 09:30:00-04:00,161536.95653991695,245595.5156219482,0.0
2021-08-28 09:30:00-04:00,161536.95653991695,245595.5156219482,0.0
2021-08-30 09:30:00-04:00,160595.07470397945,245595.5156219482,-0.0058307514027278184
2021-08-31 09:30:00-04:00,160514.23608093258,245595.5156219482,-0.0005033692546043689
2021-09-01 09:30:00-04:00,160371.35424499508,245595.5156219482,-0.0008901505525370501
2021-09-02 09:30:00-04:00,160623.2735565185,245595.5156219482,0.001570849811111552
2021-09-03 09:30:00-04:00,160623.2735565185,245595.5156219482,0.0
2021-09-04 09:30:00-04:00,160623.2735565185,245595.5156219482,0.0
2021-09-07 09:30:00-04:00,160828.19286804195,245595.5156219482,0.0012757759631347731
2021-09-08 09:30:00-04:00,160863.91332702633,245595.5156219482,0.0002221032167766257
2021-09-09 09:30:00-04:00,160799.9940155029,245595.5156219482,-0.0003973502210746771
2021-09-10 09:30:00-04:00,160799.9940155029,245595.5156219482,0.0
2021-09-11 09:30:00-04:00,160799.9940155029,245595.5156219482,0.0
2021-09-13 09:30:00-04:00,161348.95653991695,245595.5156219482,0.0034139461744080446
2021-09-14 09:30:00-04:00,162006.95653991695,245595.5156219482,0.004078117479719978
2021-09-15 09:30:00-04:00,161499.35424499508,245595.5156219482,-0.0031332129543264475
2021-09-16 09:30:00-04:00,161950.55309753414,245595.5156219482,0.002793812115524652
2021-09-17 09:30:00-04:00,161950.55309753414,245595.5156219482,0.0
2021-09-18 09:30:00-04:00,161950.55309753414,245595.5156219482,0.0
2021-09-20 09:30:00-04:00,163527.8758514404,245595.5156219482,0.009739532985455934
2021-09-21 09:30:00-04:00,163618.11791687008,245595.5156219482,0.0005518451515365008
2021-09-22 09:30:00-04:00,162903.71447448726,245595.5156219482,-0.004366285662482539
2021-09-23 09:30:00-04:00,162604.79516296383,245595.5156219482,-0.001834944724788623
2021-09-24 09:30:00-04:00,162604.79516296383,245595.5156219482,0.0
2021-09-25 09:30:00-04:00,162604.79516296383,245595.5156219482,0.0
2021-09-27 09:30:00-04:00,162933.79516296383,245595.5156219482,0.0020233105651668026
2021-09-28 09:30:00-04:00,163779.79516296383,245595.5156219482,0.005192292974909529
2021-09-29 09:30:00-04:00,163623.7576873779,245595.5156219482,-0.0009527272605920345
2021-09-30 09:30:00-04:00,164571.2735565185,245595.5156219482,0.005790820859590262
2021-10-01 09:30:00-04:00,164571.2735565185,245595.5156219482,0.0
2021-10-02 09:30:00-04:00,164571.2735565185,245595.5156219482,0.0
2021-10-04 09:30:00-04:00,164710.3974578857,245595.5156219482,0.0008453717247280945
2021-10-05 09:30:00-04:00,164892.7576873779,245595.5156219482,0.0011071567569911345
2021-10-06 09:30:00-04:00,163178.19286804195,245595.5156219482,-0.01039806019004541
2021-10-07 09:30:00-04:00,162973.2735565185,245595.5156219482,-0.001255800839081167
2021-10-08 09:30:00-04:00,162973.2735565185,245595.5156219482,0.0
2021-10-09 09:30:00-04:00,162973.2735565185,245595.5156219482,0.0
2021-10-11 09:30:00-04:00,163689.55309753414,245595.5156219482,0.004395073654621218
2021-10-12 09:30:00-04:00,163870.0372283935,245595.5156219482,0.0011026001809157915
2021-10-13 09:30:00-04:00,163048.47814636226,245595.5156219482,-0.005013479559330292
2021-10-14 09:30:00-04:00,161982.5156219482,245595.5156219482,-0.006537702998105854
2021-10-15 09:30:00-04:00,161982.5156219482,245595.5156219482,0.0
2021-10-16 09:30:00-04:00,161982.5156219482,245595.5156219482,0.0
2021-10-18 09:30:00-04:00,161198.55309753414,245595.5156219482,-0.004839797192949913
2021-10-19 09:30:00-04:00,160783.07470397945,245595.5156219482,-0.002577432523871992
2021-10-20 09:30:00-04:00,160662.7576873779,245595.5156219482,-0.0007483189186615613
2021-10-21 09:30:00-04:00,160407.07470397945,245595.5156219482,-0.0015914265824812368
2021-10-22 09:30:00-04:00,160407.07470397945,245595.5156219482,0.0
2021-10-23 09:30:00-04:00,160407.07470397945,245595.5156219482,0.0
2021-10-25 09:30:00-04:00,159527.1396942138,159527.1396942138,-0.005485637160265511
2021-10-26 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-10-27 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-10-28 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-10-29 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-10-30 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-11-01 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-11-02 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-11-03 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-11-04 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-11-05 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-11-06 09:30:00-04:00,159527.1396942138,159527.1396942138,0.0
2021-11-08 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-09 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-10 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-11 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-12 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-13 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-15 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-16 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-17 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-18 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-19 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-20 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-22 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-23 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-24 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-25 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-26 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-27 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-29 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-11-30 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-01 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-02 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-03 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-04 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-06 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-07 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-08 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-09 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-10 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-11 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-13 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-14 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-15 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-16 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-17 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-18 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-20 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-21 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-22 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-23 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-24 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-27 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-28 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-29 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-30 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2021-12-31 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-01 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-03 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-04 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-05 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-06 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-07 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-08 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-10 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-11 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-12 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-13 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-14 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-15 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-18 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-19 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-20 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-21 09:30:00-05:00,159527.1396942138,159527.1396942138,0.0
2022-01-22 09:30:00-05:00,159527.1396942138,239282.3792572021,0.0
2022-01-24 09:30:00-05:00,161949.00947570795,239282.3792572021,0.01518155334657445
2022-01-25 09:30:00-05:00,161764.6396942138,239282.3792572021,-0.001138443403210787
2022-01-26 09:30:00-05:00,160393.49903869623,239282.3792572021,-0.008476145702234206
2022-01-27 09:30:00-05:00,160833.83750915522,239282.3792572021,0.002745363578312787
2022-01-28 09:30:00-05:00,161832.66056823725,239282.3792572021,0.0062102793451357385
2022-01-29 09:30:00-05:00,161832.66056823725,239282.3792572021,0.0
2022-01-31 09:30:00-05:00,160300.42100524897,239282.3792572021,-0.00946804901809184
2022-02-01 09:30:00-05:00,158610.66056823725,239282.3792572021,-0.010541210225245679
2022-02-02 09:30:00-05:00,157747.8792572021,239282.3792572021,-0.005439617412500319
2022-02-03 09:30:00-05:00,158562.3270721435,239282.3792572021,0.00516297156434975
2022-02-04 09:30:00-05:00,159385.7281646728,239282.3792572021,0.0051929175595073485
2022-02-05 09:30:00-05:00,159385.7281646728,239282.3792572021,0.0
2022-02-07 09:30:00-05:00,158820.08750915522,239282.3792572021,-0.003548878949394818
2022-02-08 09:30:00-05:00,159317.70729064936,239282.3792572021,0.003133229488149425
2022-02-09 09:30:00-05:00,157797.99903869623,239282.3792572021,-0.00953885338797067
2022-02-10 09:30:00-05:00,158492.51991271967,239282.3792572021,0.004401328776375113
2022-02-11 09:30:00-05:00,158837.9886016845,239282.3792572021,0.0021797160468839394
2022-02-12 09:30:00-05:00,158837.9886016845,239282.3792572021,0.0
2022-02-14 09:30:00-05:00,160536.69685363764,239282.3792572021,0.010694596846179794
2022-02-15 09:30:00-05:00,159854.70729064936,239282.3792572021,-0.0042481848471696
2022-02-16 09:30:00-05:00,159818.91056823725,239282.3792572021,-0.00022393286390387512
2022-02-17 09:30:00-05:00,159945.99903869623,239282.3792572021,0.0007952029581925757
2022-02-18 09:30:00-05:00,161000.31166076654,239282.3792572021,0.006591678619077168
2022-02-19 09:30:00-05:00,161000.31166076654,239282.3792572021,0.0
2022-02-22 09:30:00-05:00,161974.06663513178,239282.3792572021,0.006048155834735169
2022-02-23 09:30:00-05:00,161836.2386016845,239282.3792572021,-0.0008509265483699346
2022-02-24 09:30:00-05:00,165709.80122375482,239282.3792572021,0.023935075700838748
2022-02-25 09:30:00-05:00,162382.1918792724,239282.3792572021,-0.02008094463880994
2022-02-26 09:30:00-05:00,162382.1918792724,239282.3792572021,0.0
2022-02-28 09:30:00-05:00,161949.00947570795,239282.3792572021,-0.002667671858294085
2022-03-01 09:30:00-05:00,161410.21772766107,239282.3792572021,-0.0033269221577282293
2022-03-02 09:30:00-05:00,161888.15013122553,239282.3792572021,0.0029609798579841584
2022-03-03 09:30:00-05:00,160438.24903869623,239282.3792572021,-0.008956190378072826
2022-03-04 09:30:00-05:00,161999.1292572021,239282.3792572021,0.009728853486361544
2022-03-05 09:30:00-05:00,161999.1292572021,358877.1292572021,0.0
2022-03-07 09:30:00-05:00,162090.33482360834,358877.1292572021,0.0005630003495971092
2022-03-08 09:30:00-05:00,167530.4114837646,358877.1292572021,0.03356200519960861
2022-03-09 09:30:00-05:00,165013.2825775146,358877.1292572021,-0.015024907322536696
2022-03-10 09:30:00-05:00,166208.01426696772,358877.1292572021,0.007240215277166673
2022-03-11 09:30:00-05:00,163654.4114837646,358877.1292572021,-0.015363896828112344
2022-03-12 09:30:00-05:00,163654.4114837646,358877.1292572021,0.0
2022-03-14 09:30:00-04:00,167462.01426696772,358877.1292572021,0.023266117599163305
2022-03-15 09:30:00-04:00,162847.2825775146,358877.1292572021,-0.027556886316298157
2022-03-16 09:30:00-04:00,161160.09092712397,358877.1292572021,-0.010360576017518275
2022-03-17 09:30:00-04:00,159149.1292572021,358877.1292572021,-0.012478037573404155
2022-03-18 09:30:00-04:00,159149.1292572021,358877.1292572021,0.0
2022-03-19 09:30:00-04:00,159149.12925720215,538457.1292572021,4.440892098500626e-16
2022-03-21 09:30:00-04:00,152342.38194274902,538457.1292572021,-0.04276961706433646
2022-03-22 09:30:00-04:00,151433.06608581543,538457.1292572021,-0.005968896149170844
2022-03-23 09:30:00-04:00,152273.08714294434,538457.1292572021,0.005547144219168576
2022-03-24 09:30:00-04:00,147752.56608581543,538457.1292572021,-0.029686933797338222
2022-03-25 09:30:00-04:00,147752.56608581543,807799.6514434814,0.0
2022-03-26 09:30:00-04:00,147752.56608581543,807799.6514434814,0.0
2022-03-28 09:30:00-04:00,134790.4075164795,491765.91899108887,-0.08772882199424847
2022-03-29 09:30:00-04:00,134542.08183288574,491765.91899108887,-0.0018423097620161588
2022-03-30 09:30:00-04:00,136443.26762390137,491765.91899108887,0.014130789156191925
2022-03-31 09:30:00-04:00,139997.36088562012,491765.91899108887,0.02604813944734463
2022-04-01 09:30:00-04:00,139997.36088562012,491765.91899108887,0.0
2022-04-02 09:30:00-04:00,139997.36088562012,491765.91899108887,0.0
2022-04-04 09:30:00-04:00,138515.19804382324,491765.91899108887,-0.010587077016457669
2022-04-05 09:30:00-04:00,144979.26762390137,491765.91899108887,0.04666686162505451
2022-04-06 09:30:00-04:00,145988.08183288574,491765.91899108887,0.006958334288192036
2022-04-07 09:30:00-04:00,144141.19804382324,491765.91899108887,-0.012650921677131444
2022-04-08 09:30:00-04:00,144141.19804382324,491765.91899108887,0.0
2022-04-09 09:30:00-04:00,144141.19804382324,491765.91899108887,0.0
2022-04-11 09:30:00-04:00,147935.84941101074,491765.91899108887,0.026325931924291446
2022-04-12 09:30:00-04:00,151854.6399383545,491765.91899108887,0.026489796374211894
2022-04-13 09:30:00-04:00,147571.12846374512,491765.91899108887,-0.02820797228420724
2022-04-14 09:30:00-04:00,147571.12846374512,491765.91899108887,0.0
2022-04-15 09:30:00-04:00,147571.12846374512,491765.91899108887,0.0
2022-04-18 09:30:00-04:00,151986.57035827637,491765.91899108887,0.029920770685276876
2022-04-19 09:30:00-04:00,144955.988571167,491765.91899108887,-0.04625791456795336
2022-04-20 09:30:00-04:00,143698.8723602295,491765.91899108887,-0.008672399280146403
2022-04-21 09:30:00-04:00,152723.756149292,491765.91899108887,0.06280413785320871
2022-04-22 09:30:00-04:00,152723.756149292,491765.91899108887,0.0
2022-04-23 09:30:00-04:00,152723.756149292,737746.2510528564,0.0
2022-04-25 09:30:00-04:00,167559.89903259277,737746.2510528564,0.09714364848909307
2022-04-26 09:30:00-04:00,179061.90412902832,737746.2510528564,0.06864413957541382
2022-04-27 09:30:00-04:00,172299.92961120605,737746.2510528564,-0.037763334142530525
2022-04-28 09:30:00-04:00,169423.0566253662,1106827.7185211182,-0.016696890081914106
2022-04-29 09:30:00-04:00,169423.0566253662,1660036.2537384033,0.0
2022-04-30 09:30:00-04:00,169423.0566253662,1660036.2537384033,0.0
2022-05-02 09:30:00-04:00,199616.02937316895,1660036.2537384033,0.17821053019109678
2022-05-03 09:30:00-04:00,192331.7809906006,1660036.2537384033,-0.03649129984922672
2022-05-04 09:30:00-04:00,166044.8466949463,1660036.2537384033,-0.13667493827730404
2022-05-05 09:30:00-04:00,213375.33226013184,1660036.2537384033,0.28504639865240744
2022-05-06 09:30:00-04:00,213375.33226013184,1660036.2537384033,0.0
2022-05-07 09:30:00-04:00,213375.33226013184,1660036.2537384033,0.0
2022-05-09 09:30:00-04:00,236635.9781036377,1660036.2537384033,0.10901281604167878
2022-05-10 09:30:00-04:00,259227.89796447754,1660036.2537384033,0.09547119606193366
2022-05-11 09:30:00-04:00,289843.2409210205,1660036.2537384033,0.11810203761609883
2022-05-12 09:30:00-04:00,264013.7938079834,1660036.2537384033,-0.08911523011873645
2022-05-13 09:30:00-04:00,264013.7938079834,1660036.2537384033,0.0
2022-05-14 09:30:00-04:00,264013.7938079834,1660036.2537384033,0.0
2022-05-16 09:30:00-04:00,229457.18803405762,1660036.2537384033,-0.13088939511644881
2022-05-17 09:30:00-04:00,240119.75373840332,1660036.2537384033,0.046468649754232594
2022-05-18 09:30:00-04:00,292482.4909210205,1660036.2537384033,0.2180692607225616
2022-05-19 09:30:00-04:00,276189.5037384033,1660036.2537384033,-0.05570585484044177
2022-05-20 09:30:00-04:00,276189.5037384033,1660036.2537384033,0.0
2022-05-21 09:30:00-04:00,276189.5037384033,1660036.2537384033,0.0
2022-05-23 09:30:00-04:00,278617.6223297119,1660036.2537384033,0.008791494819471612
2022-05-24 09:30:00-04:00,279497.3723297119,1660036.2537384033,0.0031575533257508503
2022-05-25 09:30:00-04:00,257116.47648620605,1660036.2537384033,-0.08007551433114735
2022-05-26 09:30:00-04:00,224600.95085144043,1660036.2537384033,-0.12646224030108022
2022-05-27 09:30:00-04:00,224600.95085144043,1660036.2537384033,0.0
